Id,vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos,date,Candidate_name,Comment,Election_year,Postal_data,Poll_data,Final_percentage,Candidate_Year,Sentiment_score,Candidate_name_encoded,Candidate_Year_encoded
1635,0.0,1.0,0.0,0.0,0.1931571811437606,0.7712697982788086,0.0355730317533016,8/23/2024,Ranil,Hon Ali Sabri funs from Tax not from your home or boothaley,2024,12.91,26.0,,Ranil (2024),-0.157584149390459,7,7
1636,0.0,1.0,0.0,0.0,0.1179791539907455,0.8404102921485901,0.0416106544435024,8/23/2024,Ranil,Mr. President let your portfolio Hon Ali Sabri to change his mind setup,2024,12.91,26.0,,Ranil (2024),-0.0763684995472431,7,7
1637,0.0,0.0,1.0,0.5994,0.0039643277414143,0.0726028904318809,0.9234327673912048,8/23/2024,Ranil,Congratulations,2024,12.91,26.0,,Ranil (2024),0.9194684396497904,7,7
1638,0.0,1.0,0.0,0.0,0.309790700674057,0.6222399473190308,0.0679693818092346,8/23/2024,Ranil,Same story every Rally,2024,12.91,26.0,,Ranil (2024),-0.2418213188648224,7,7
1639,0.0,0.55,0.45,0.5994,0.0020111289341002,0.08808384090662,0.9099050164222716,8/22/2024,Ranil,We will definitely join with you mr president.,2024,12.91,26.0,,Ranil (2024),0.9078938874881716,7,7
1640,0.0,0.613,0.387,0.9371,0.0010753894457593,0.0159056521952152,0.9830189347267152,8/22/2024,Ranil,Your proactive approach to launching new projects and investment zones is inspiring. It’s clear that you are working tirelessly to ensure a prosperous future for Sri Lanka. Thank you for your unwavering leadership,2024,12.91,26.0,,Ranil (2024),0.9819435452809556,7,7
1641,0.0,1.0,0.0,0.0,0.0687614902853965,0.8495988845825195,0.0816396027803421,8/22/2024,Ranil,"We thought only SAJITH RAJAPAKSA can copy from NPP, but Now RANIL RAJAPAKSA also joined",2024,12.91,26.0,,Ranil (2024),0.0128781124949455,7,7
1642,0.0,1.0,0.0,0.0,0.0110507579520344,0.2005368322134018,0.7884123921394348,8/22/2024,Ranil,Grate leadership for our country for lifetime,2024,12.91,26.0,,Ranil (2024),0.7773616341874003,7,7
1643,0.0,1.0,0.0,0.0,0.0672688409686088,0.8525641560554504,0.0801670178771019,8/22/2024,Ranil,i can see the remote control of the car which been fixed under the robot.,2024,12.91,26.0,,Ranil (2024),0.012898176908493,7,7
1644,0.0,1.0,0.0,0.0,0.0354687459766864,0.8197945356369019,0.1447366923093795,8/22/2024,Ranil,28 days to meet the judiciary!,2024,12.91,26.0,,Ranil (2024),0.1092679463326931,7,7
1645,0.087,0.913,0.0,-0.25,0.9428340792655944,0.0538969747722148,0.0032689324580132,8/22/2024,Ranil,More and more false narratives and propaganda are being spread by the corrupt and their slaves. Just remember. They all must go.,2024,12.91,26.0,,Ranil (2024),-0.9395651468075812,7,7
1646,0.24,0.76,0.0,-0.8466,0.6988609433174133,0.283660888671875,0.0174781382083892,8/22/2024,Ranil,What's the purpose of having IT conference after destroying the same? Can you make public the loss of IT sector for the last 2 years due to the tax burden enforced on professionals?,2024,12.91,26.0,,Ranil (2024),-0.681382805109024,7,7
1647,0.0,0.873,0.127,0.4404,0.1421757787466049,0.5785049796104431,0.2793192267417907,8/22/2024,Ranil,Whose idea is it to use your social handle in all caps? RW_SriLanka is better and more professional in my opinion.,2024,12.91,26.0,,Ranil (2024),0.1371434479951858,7,7
1648,0.0,0.408,0.592,0.4404,0.0063711465336382,0.2225067317485809,0.7711220979690552,8/22/2024,Ranil,Good Morning Sir,2024,12.91,26.0,,Ranil (2024),0.7647509514354169,7,7
1649,0.0,1.0,0.0,0.0,0.2304139137268066,0.6439966559410095,0.1255894303321838,8/21/2024,Ranil,Our money,2024,12.91,26.0,,Ranil (2024),-0.1048244833946228,7,7
1650,0.0,0.654,0.346,0.5803,0.3591034114360809,0.6227628588676453,0.0181337874382734,8/21/2024,Ranil,"Just curious, who paid for this ? Presidential secretariat or a political supporter ?",2024,12.91,26.0,,Ranil (2024),-0.3409696239978075,7,7
1651,0.0,0.122,0.878,0.802,0.0028907714877277,0.0597025454044342,0.9374067187309264,8/21/2024,Ranil,Best of luck,2024,12.91,26.0,,Ranil (2024),0.9345159472431988,7,7
1652,0.0,0.886,0.114,0.2023,0.1148019880056381,0.643598735332489,0.2415992617607116,8/21/2024,Ranil,Mr. RW chances are very rare with your victory as long as NPP on board.,2024,12.91,26.0,,Ranil (2024),0.1267972737550735,7,7
1653,0.6,0.4,0.0,-0.6696,0.9559379816055298,0.0398386418819427,0.0042233681306242,8/21/2024,Ranil,Network connection so bad,2024,12.91,26.0,,Ranil (2024),-0.9517146134749056,7,7
1654,0.0,1.0,0.0,0.0,0.0046772323548793,0.0955672711133956,0.8997555375099182,8/21/2024,Ranil,Most successfull leader,2024,12.91,26.0,,Ranil (2024),0.8950783051550388,7,7
1655,0.0,1.0,0.0,0.0,0.0680056363344192,0.5350419282913208,0.3969524204730987,8/21/2024,Ranil,Only President Ranil can give the right leadership to this country,2024,12.91,26.0,,Ranil (2024),0.3289467841386795,7,7
1656,0.0,0.813,0.187,0.3182,0.0112648969516158,0.2114798426628112,0.7772552371025085,8/21/2024,Ranil,His calm and steady leadership is exactly what Sri Lanka needs,2024,12.91,26.0,,Ranil (2024),0.7659903401508927,7,7
1657,0.0,0.782,0.218,0.6486,0.0048884591087698,0.1526102572679519,0.8425012230873108,8/21/2024,Ranil,May you have the strength to develop this country in these two years as well as in the next five years,2024,12.91,26.0,,Ranil (2024),0.8376127639785409,7,7
1658,0.0,0.769,0.231,0.2732,0.010478613898158,0.1865860372781753,0.8029353618621826,8/21/2024,Ranil,Ranil is committed to democracy.His experience is invaluable,2024,12.91,26.0,,Ranil (2024),0.7924567479640245,7,7
1659,0.0,0.663,0.337,0.7269,0.0018791460897773,0.0763796865940094,0.9217411875724792,8/19/2024,Ranil,May the Blessings of the Universe be with President Ranil to safeguard our motherland.,2024,12.91,26.0,,Ranil (2024),0.919862041482702,7,7
1660,0.09,0.659,0.251,0.743,0.0310126300901174,0.3688134849071502,0.600173830986023,8/19/2024,Ranil,"Mr. President, who freed the country from various crisis situations in the country in the past many years, starting with Covid, and gave us a free country to hold Dalada parade freely like this, Mr. President",2024,12.91,26.0,,Ranil (2024),0.5691612008959055,7,7
1661,0.0,0.706,0.294,0.8173,0.0016782345483079,0.0234547853469848,0.974867045879364,8/19/2024,Ranil,"Looking at Bangladesh tody, im very Thankful to you sir may you you have the blessings of the triple gems",2024,12.91,26.0,,Ranil (2024),0.973188811331056,7,7
1662,0.108,0.58,0.311,0.7717,0.0102668367326259,0.1725116968154907,0.8172215223312378,8/19/2024,Ranil,"Mr. President, we need to appreciate your support to successfully hold our Esala Perahera festival by rescuing the country from the crisis that was in our country",2024,12.91,26.0,,Ranil (2024),0.8069546855986118,7,7
1663,0.0,0.423,0.577,0.6249,0.0032463010866194,0.0302854049950838,0.9664682149887084,8/19/2024,Ranil,You are a great leader..,2024,12.91,26.0,,Ranil (2024),0.963221913902089,7,7
1664,0.0,1.0,0.0,0.0,0.0206385944038629,0.4539996683597564,0.5253617167472839,8/19/2024,Ranil,We all with you sir..,2024,12.91,26.0,,Ranil (2024),0.504723122343421,7,7
1665,0.0,1.0,0.0,0.0,0.0440945588052272,0.5228170156478882,0.4330884218215942,8/19/2024,Ranil,"He should be given another term of presidency to continue his services,",2024,12.91,26.0,,Ranil (2024),0.3889938630163669,7,7
1666,0.048,0.895,0.057,0.0685,0.5927176475524902,0.3735699951648712,0.0337122678756713,8/19/2024,Ranil,"If the people don't realize this, they are the once who is going to pay for it Experience they had in polima culture,People should not forget the past",2024,12.91,26.0,,Ranil (2024),-0.5590053796768188,7,7
1667,0.153,0.742,0.105,-0.4588,0.9315339922904968,0.0650227442383766,0.0034432259853929,8/19/2024,Ranil,The people of Sri Lanka have been made poor. Who is responsible for them? Don't send them around. This is the real situation. People's pollsters come into politics and create a situation to make people angry.,2024,12.91,26.0,,Ranil (2024),-0.928090766305104,7,7
1668,0.0,0.423,0.577,0.6249,0.0050297416746616,0.1360532939434051,0.8589169383049011,8/19/2024,Ranil,Great son of SriLanka,2024,12.91,26.0,,Ranil (2024),0.8538871966302395,7,7
1669,0.0,0.684,0.316,0.8779,0.0010520645882934,0.0257048718631267,0.9732431173324584,8/18/2024,Ranil,"It’s inspiring to see President Wickremesinghe prioritizing regional cooperation, especially with India. His focus on strengthening ties with our neighbors will undoubtedly lead to greater stability and growth",2024,12.91,26.0,,Ranil (2024),0.9721910527441652,7,7
1670,0.032,0.694,0.274,0.9468,0.0017207755008712,0.0769578069448471,0.9213213920593262,8/18/2024,Ranil,"y acknowledging the critical support from Prime Minister Modi and the people of India, President Ranil Wickremesinghe once again shows his gratitude and statesmanship, ensuring that Sri Lanka's relationships with key global partners remain strong and mutually beneficial. His leadership in these discussions reflects his dedication to securing a sustainable and prosperous future for Sri Lanka and the broader regio",2024,12.91,26.0,,Ranil (2024),0.9196006165584548,7,7
1671,0.0,0.815,0.185,0.7096,0.01406707521528,0.1444015800952911,0.8415313363075256,8/18/2024,Ranil,Your strong and clear goal to maintain our country at the highest level with the world is really what we expect from you as citizens of our motherland,2024,12.91,26.0,,Ranil (2024),0.8274642610922456,7,7
1672,0.0,1.0,0.0,0.0,0.2885318100452423,0.5161187648773193,0.1953494846820831,8/18/2024,Ranil,He is a leader who sacrifices himself for the country,2024,12.91,26.0,,Ranil (2024),-0.0931823253631591,7,7
1673,0.0,0.632,0.368,0.9153,0.0012136559234932,0.022951366379857,0.9758349657058716,8/18/2024,Ranil,great to see Mr.ranil emphasizing the importantance of unity and economic collaboration at the global south voice conference.a true visinory for Sri lankas future . good luck,2024,12.91,26.0,,Ranil (2024),0.9746213097823784,7,7
1674,0.0,0.667,0.333,0.6124,0.1533482074737548,0.7737423181533813,0.0729094967246055,8/18/2024,Ranil,Do you have a good plan to create the future of the country,2024,12.91,26.0,,Ranil (2024),-0.0804387107491493,7,7
1675,0.0,0.661,0.339,0.6249,0.0032106963917613,0.1325937509536743,0.8641955852508545,8/18/2024,Ranil,Great Leader of Sri Lanka President Hon Ranil Wickramasinghe,2024,12.91,26.0,,Ranil (2024),0.8609848888590932,7,7
1676,0.0,0.692,0.308,0.8687,0.0008447780855931,0.0250250026583671,0.974130153656006,8/18/2024,Ranil,Mr. Ranil is leading the way for a brighter future at the Global South Voice Conference! Strengthening regional ties and cooperation is the key to success.,2024,12.91,26.0,,Ranil (2024),0.9732853755704128,7,7
1677,0.082,0.738,0.18,0.9054,0.0361860916018486,0.4110296964645386,0.5527842044830322,8/18/2024,Ranil,"RV only can be developed theIf Ranil had not come forward then, I don't know who would rule the country today. Sajith is hiding and Anura is not there. But today the country is alive and well, now Anura and Sajitu are fighting and struggling to beg for our votes saying that they will develop the country. He joined Ranil because of his desire to build the country. Those people have been somewhat successful today. In the future, you can vote with confidence in them. nation",2024,12.91,26.0,,Ranil (2024),0.5165981128811836,7,7
1678,0.0,1.0,0.0,0.0,0.0720816552639007,0.7269579768180847,0.2009604126214981,8/18/2024,Ranil,One month. That’s it mate,2024,12.91,26.0,,Ranil (2024),0.1288787573575973,7,7
1679,0.0,1.0,0.0,0.0,0.0118388272821903,0.2970372438430786,0.6911239624023438,8/17/2024,Ranil,We are with you sir,2024,12.91,26.0,,Ranil (2024),0.6792851351201534,7,7
1680,0.0,0.196,0.804,0.6249,0.0064246444962918,0.0739103704690933,0.919664978981018,8/17/2024,Ranil,Great leader,2024,12.91,26.0,,Ranil (2024),0.9132403344847262,7,7
1681,0.0,0.782,0.218,0.8442,0.0021184447687119,0.0219761822372674,0.9759053587913512,8/17/2024,Ranil,My country belongs to you. You're the greatest leader in the world mr. President.. in future you will take my country where l am now working place dubai. Triple Gem's blessed you,2024,12.91,26.0,,Ranil (2024),0.9737869140226394,7,7
1682,0.0,0.857,0.143,0.3612,0.8904576301574707,0.0997283831238746,0.0098139503970742,8/17/2024,Ranil,Its time for you to stay home. Thank you for doing nothing for the past 50,2024,12.91,26.0,,Ranil (2024),-0.8806436797603965,7,7
1683,0.0,0.704,0.296,0.6369,0.0024626997765153,0.0498178377747535,0.9477194547653198,8/17/2024,Ranil,You can take this country forward .All the best Mr President,2024,12.91,26.0,,Ranil (2024),0.9452567549888043,7,7
1684,0.054,0.818,0.129,0.63,0.5948988199234009,0.3879091739654541,0.0171919837594032,8/17/2024,Ranil,Why are you omitting the Christian’s in your address? I know that the Christian clergy don’t get into the political stages but there are Christian voters hence you would be perceived to be anti Christian! Please address as the faithful of all religions and races as one Sri Lanka.,2024,12.91,26.0,,Ranil (2024),-0.5777068361639977,7,7
1685,0.197,0.644,0.16,-0.3254,0.9559087753295898,0.04030567035079,0.0037854760885238,8/17/2024,Ranil,Omg your speech was ridiculous and the whole speech dedicated to get votes from underprivileged people by promising them things you are barely able to do. WTF.,2024,12.91,26.0,,Ranil (2024),-0.952123299241066,7,7
1686,0.0,0.204,0.796,0.5994,0.0040742228738963,0.0770754665136337,0.918850302696228,8/17/2024,Ranil,Congratulations Sir,2024,12.91,26.0,,Ranil (2024),0.9147760798223316,7,7
1687,0.14,0.62,0.24,0.4215,0.1752581149339676,0.6228492259979248,0.2018927335739135,8/17/2024,Ranil,f you want to resolve the economic crisis resolve the ethic problems in the country. Tamils and Muslims must be treated equally. Merit basis and Federalism is the solution and that will bring more investments to the country,2024,12.91,26.0,,Ranil (2024),0.0266346186399459,7,7
1688,0.0,0.508,0.492,0.4404,0.0082262344658374,0.2831380665302276,0.7086357474327087,8/17/2024,Ranil,We are supporting Ranil,2024,12.91,26.0,,Ranil (2024),0.7004095129668713,7,7
1689,0.181,0.726,0.093,-0.4939,0.8775582313537598,0.1191624552011489,0.0032793311402201,8/16/2024,Ranil,On what basis did you pardon the LTTE bombers who killed more than hundred people in the central bank bombing?,2024,12.91,26.0,,Ranil (2024),-0.8742789002135396,7,7
1690,0.0,0.631,0.369,0.6249,0.0031655323691666,0.0816613733768463,0.9151730537414552,8/16/2024,Ranil,President ranil wickremesinghe keep up the great work,2024,12.91,26.0,,Ranil (2024),0.9120075213722884,7,7
1691,0.231,0.769,0.0,-0.4019,0.6693666577339172,0.3208331763744354,0.0098001882433891,8/16/2024,Ranil,"if you lose this election, will you retire from politics?",2024,12.91,26.0,,Ranil (2024),-0.6595664694905281,7,7
1692,0.0,1.0,0.0,0.0,0.257861316204071,0.7190445065498352,0.0230942629277706,8/16/2024,Ranil,When are you going to retire and keep away from politics?,2024,12.91,26.0,,Ranil (2024),-0.2347670532763004,7,7
1693,0.333,0.667,0.0,-0.5423,0.3545365929603576,0.6244245767593384,0.0210388861596584,8/16/2024,Ranil,What in your view is the bigger crime ?,2024,12.91,26.0,,Ranil (2024),-0.3334977068006992,7,7
1694,0.0,0.756,0.244,0.7003,0.0019119038479402,0.0193142332136631,0.9787738919258118,8/16/2024,Ranil,"Stability and calmness in leadership are what we need right now, and you're delivering just that. Proud of your efforts",2024,12.91,26.0,,Ranil (2024),0.9768619880778716,7,7
1695,0.0,0.606,0.394,0.0772,0.0855682939291,0.7010084986686707,0.2134231328964233,8/16/2024,Ranil,Want publicity immediately,2024,12.91,26.0,,Ranil (2024),0.1278548389673233,7,7
1696,0.0,1.0,0.0,0.0,0.07321797311306,0.8518692851066589,0.0749127492308616,8/16/2024,Ranil,Google balloon will restart again?,2024,12.91,26.0,,Ranil (2024),0.0016947761178016,7,7
1697,0.0,0.256,0.744,0.4404,0.0298962071537971,0.5320180654525757,0.4380857348442077,8/16/2024,Ranil,National hope,2024,12.91,26.0,,Ranil (2024),0.4081895276904106,7,7
1698,0.0,1.0,0.0,0.0,0.1990550458431244,0.6257724761962891,0.1751724481582641,8/16/2024,Ranil,RANIL,2024,12.91,26.0,,Ranil (2024),-0.0238825976848602,7,7
1699,0.0,0.326,0.674,0.7345,0.0013437608722597,0.0255142524838447,0.9731420278549194,8/15/2024,Ranil,Good luck to you sir!,2024,12.91,26.0,,Ranil (2024),0.9717982669826596,7,7
1700,0.0,0.748,0.252,0.5214,0.00254394300282,0.0547919161617755,0.9426641464233398,8/15/2024,Ranil,"""It's heartening to see a leader so focused on unity and development.",2024,12.91,26.0,,Ranil (2024),0.9401202034205198,7,7
1701,0.0,1.0,0.0,0.0,0.0069946334697306,0.1695251613855362,0.8234802484512329,8/15/2024,Ranil,My vote is for you!,2024,12.91,26.0,,Ranil (2024),0.8164856149815023,7,7
1702,0.0,0.0,1.0,0.7568,0.0017374891322106,0.0304007921367883,0.9678616523742676,8/15/2024,Ranil,Good luck!!,2024,12.91,26.0,,Ranil (2024),0.966124163242057,7,7
1703,0.0,0.596,0.404,0.9878,0.0017911227187141,0.0707443505525589,0.9274645447731018,8/15/2024,Ranil,"Dear President Ranil Wickremesinghe, I wish you strength, wisdom, and success in your candidacy for the 2024 presidential election. May your vision for Sri Lanka's recovery and growth guide the nation towards stability and prosperity. May you continue to inspire hope in the hearts of all Sri Lankans, and lead with integrity and dedication for the betterment of the country. Best of luck in the presidential election",2024,12.91,26.0,,Ranil (2024),0.9256734220543876,7,7
1704,0.109,0.834,0.057,-0.6715,0.8966696262359619,0.0973537266254425,0.0059765777550637,8/15/2024,Ranil,"You were there in the Parliament from 1977 holding almost all the portfolios from MP, Cabinet,PM, to President. Are you saying the change you couldn't do for last 47 years can be done in next 5 years? (If elected). Please don't act like a child trying to mislead people. We remember CBSL Bond scam and recently Visa scam. With all these you have the most corrupted people in the history of SL parliament around you and waiting for your treat.",2024,12.91,26.0,,Ranil (2024),-0.8906930484808981,7,7
1705,0.0,0.811,0.189,0.6369,0.0044586369767785,0.1384505033493042,0.8570908904075623,8/15/2024,Ranil,anil W is the best suited for the next four SriLanka. His politics and agenda will make SL move forward.,2024,12.91,26.0,,Ranil (2024),0.8526322534307837,7,7
1706,0.238,0.762,0.0,-0.9517,0.916154444217682,0.0798985809087753,0.0039469930343329,8/15/2024,Ranil,The tea plantation workers are also the Sri Lankan people but they aren’t being helped. You have been president for the last 2 years and haven’t helped them. The rapes of young girls have gone up. The gun violence has gone up. How can the people of Sri Lanka believe your duties,2024,12.91,26.0,,Ranil (2024),-0.9122074511833488,7,7
1707,0.0,1.0,0.0,0.0,0.0946215689182281,0.5107046961784363,0.3946737349033355,8/15/2024,Ranil,My president,2024,12.91,26.0,,Ranil (2024),0.3000521659851074,7,7
1708,0.0,1.0,0.0,0.0,0.5756451487541199,0.3898109495639801,0.0345438793301582,8/15/2024,Ranil,"Huh? You've been in Politics for decades, our PM so many times and you're saying that its only since 2022 you've done something?!",2024,12.91,26.0,,Ranil (2024),-0.5411012694239616,7,7
1709,0.23,0.694,0.077,-0.7511,0.9479578733444214,0.0476490296423435,0.0043930653482675,8/13/2024,Ranil,Close all the unis. Keep people dumber. We do not need educated. Easy to rule. Kill everyone the day they retire and save on retirement and medical costs. Grow grass instead of food.,2024,12.91,26.0,,Ranil (2024),-0.9435648079961538,7,7
1710,0.0,1.0,0.0,0.0,0.2491050064563751,0.6776406764984131,0.0732542499899864,8/13/2024,Ranil,put the fries in the bag bro,2024,12.91,26.0,,Ranil (2024),-0.1758507564663887,7,7
1711,0.0,0.762,0.238,0.3612,0.0447710417211055,0.2983520925045013,0.6568768620491028,8/13/2024,Ranil,I like this. Policy based discussion rather than mud slinging.,2024,12.91,26.0,,Ranil (2024),0.6121058203279972,7,7
1712,0.39,0.61,0.0,-0.4939,0.9473534226417542,0.0499982386827468,0.0026483028195798,8/13/2024,Ranil,He has already destroyed higher education,2024,12.91,26.0,,Ranil (2024),-0.9447051198221744,7,7
1713,0.0,0.566,0.434,0.7845,0.0630387812852859,0.7357469797134399,0.2012142539024353,8/13/2024,Ranil,His Excellency President Kind attention for KDU Rathmalana...highly corrupted for admission,2024,12.91,26.0,,Ranil (2024),0.1381754726171493,7,7
1714,0.0,0.723,0.277,0.5574,0.003298842580989,0.1380517482757568,0.8586494326591492,8/13/2024,Ranil,"Under Ranil Wickramasinghe's guidance, Sri Lanka saw stability and growth. His vision is unparalleled....",2024,12.91,26.0,,Ranil (2024),0.8553505900781602,7,7
1715,0.0,1.0,0.0,0.0,0.1055768877267837,0.6490524411201477,0.2453707307577133,8/13/2024,Ranil,"This is really some area we need to focus on, mr president and minister of education",2024,12.91,26.0,,Ranil (2024),0.1397938430309295,7,7
1716,0.0,0.263,0.737,0.6808,0.003065412165597,0.1016816794872284,0.8952529430389404,8/13/2024,Ranil,Wishing your continued success,2024,12.91,26.0,,Ranil (2024),0.8921875308733433,7,7
1717,0.0,0.341,0.659,0.7003,0.0039680181071162,0.1682407855987548,0.8277912735939026,8/13/2024,Ranil,Best wishes from Los Angeles.,2024,12.91,26.0,,Ranil (2024),0.8238232554867864,7,7
1718,0.0,0.417,0.583,0.6808,0.0017485984135419,0.072969764471054,0.9252816438674928,8/13/2024,Ranil,"Wishing you continued success, President Ranil",2024,12.91,26.0,,Ranil (2024),0.9235330454539508,7,7
1719,0.0,1.0,0.0,0.0,0.0638092756271362,0.912660539150238,0.0235301572829484,8/9/2024,Ranil,"Mr. President, are you watching The House of Cards these days?",2024,12.91,26.0,,Ranil (2024),-0.0402791183441877,7,7
1720,0.153,0.847,0.0,-0.5574,0.8833744525909424,0.1111515611410141,0.0054739080369472,8/9/2024,Ranil,"Shows how politically and morally bankrupt you are, when your 'squad' consists of Prasanna Ranatunga, Mahindananda, Rohitha A, Pavithra, et al.",2024,12.91,26.0,,Ranil (2024),-0.8779005445539951,7,7
1721,0.161,0.729,0.109,-0.25,0.5370520949363708,0.3652357459068298,0.0977121293544769,8/9/2024,Ranil,You have been very busy today sir. Putting us younger folks to shame with your energy,2024,12.91,26.0,,Ranil (2024),-0.4393399655818939,7,7
1722,0.0,0.792,0.208,0.6369,0.0070225624367594,0.195574402809143,0.7974030375480652,8/9/2024,Ranil,Would love to see you on a common platform with the other presidential candidates - answering randomly picked questions.,2024,12.91,26.0,,Ranil (2024),0.7903804751113057,7,7
1723,0.0,0.722,0.278,0.4019,0.6228635311126709,0.343763142824173,0.0333733782172203,8/9/2024,Ranil,"Yes, you don't have time to do politics...",2024,12.91,26.0,,Ranil (2024),-0.5894901528954506,7,7
1724,0.0,0.0,1.0,0.5719,0.0071830367669463,0.1119964197278022,0.8808205127716064,8/9/2024,Ranil,Happy,2024,12.91,26.0,,Ranil (2024),0.8736374760046601,7,7
1725,0.0,0.649,0.351,0.4019,0.0034048473462462,0.1050051525235176,0.8915899395942688,8/9/2024,Ranil,We are definitely with you sir,2024,12.91,26.0,,Ranil (2024),0.8881850922480226,7,7
1726,0.069,0.607,0.324,0.8565,0.0024540417362004,0.0229158792644739,0.9746300578117372,8/9/2024,Ranil,"As a leader who loves the country without party differences, what you are doing for this country is very valuable and should be highly appreciated",2024,12.91,26.0,,Ranil (2024),0.9721760160755366,7,7
1727,0.0,0.721,0.279,0.8176,0.0017507191514596,0.0190552901476621,0.9791939854621888,8/9/2024,Ranil,President Ranil Wickremesinghe is the only leader who can make the country a strong economy. Thank you very much to all who support the country buildin,2024,12.91,26.0,,Ranil (2024),0.9774432663107292,7,7
1728,0.0,0.549,0.451,0.802,0.0109335668385028,0.265032410621643,0.7240340709686279,8/9/2024,Ranil,Now we know you do this . We are all giving our best wishes,2024,12.91,26.0,,Ranil (2024),0.713100504130125,7,7
1729,0.0,0.827,0.173,0.3182,0.0092324493452906,0.4933408498764038,0.4974267184734344,8/7/2024,Ranil,His efforts to strengthen democratic institutions are crucial for Sri Lanka’s stability.,2024,12.91,26.0,,Ranil (2024),0.4881942691281438,7,7
1730,0.119,0.814,0.067,-0.4215,0.2404933124780655,0.60781329870224,0.1516934037208557,8/7/2024,Ranil,"Ranil wickremesinghe is the only leader who had the backbone to take the leadership of our country, while other leaders stepped back when our country fell into a huge economic crisis.",2024,12.91,26.0,,Ranil (2024),-0.0887999087572097,7,7
1731,0.0,0.323,0.677,0.6369,0.0857688039541244,0.6480028629302979,0.2662283480167389,8/7/2024,Ranil,Laat best question,2024,12.91,26.0,,Ranil (2024),0.1804595440626144,7,7
1732,0.0,1.0,0.0,0.0,0.001725815469399,0.0336354225873947,0.9646387696266174,8/7/2024,Ranil,"Thankyou for coming out as a candidate to this presidential election sir, we need you!!! RW",2024,12.91,26.0,,Ranil (2024),0.9629129541572184,7,7
1733,0.0,0.588,0.412,0.6369,0.0033104366157203,0.0300234127789735,0.9666661620140076,8/7/2024,Ranil,Your the best sir. Keep it up,2024,12.91,26.0,,Ranil (2024),0.9633557253982872,7,7
1734,0.0,0.0,1.0,0.4019,0.138575941324234,0.4412769973278045,0.420147031545639,8/7/2024,Ranil,yes,2024,12.91,26.0,,Ranil (2024),0.281571090221405,7,7
1735,0.0,0.812,0.188,0.2144,0.1110058277845382,0.7873579859733582,0.1016361787915229,8/7/2024,Ranil,Yes Sri Lanka can. But not with robbers Ranil.,2024,12.91,26.0,,Ranil (2024),-0.0093696489930152,7,7
1736,0.0,0.517,0.483,0.4215,0.0087943570688366,0.4455976188182831,0.5456079840660095,8/7/2024,Ranil,Ranil's leadership is proactive.,2024,12.91,26.0,,Ranil (2024),0.5368136269971728,7,7
1737,0.075,0.812,0.113,0.3466,0.6195904612541199,0.3235523700714111,0.0568571090698242,8/7/2024,Ranil,you boast that you do not want to fight in this election and it is up #lka to choose you or not. yet you put a great effort into it. it's OK.. but #lka knows that you play a game of chess in which you always get beaten except for the last time which was a glitch in the universe,2024,12.91,26.0,,Ranil (2024),-0.5627333521842957,7,7
1738,0.0,0.828,0.172,0.4019,0.0013766603078693,0.0319342352449893,0.966689109802246,8/7/2024,Ranil,"You will definitely be our next president too, the whole nation is with you.",2024,12.91,26.0,,Ranil (2024),0.9653124494943768,7,7
1739,0.0,0.659,0.341,0.7351,0.010613421909511,0.4356874227523803,0.5536991953849792,8/5/2024,Ranil,lease kind enough and give me an opportunity to any district of Sri Lanka.,2024,12.91,26.0,,Ranil (2024),0.5430857734754682,7,7
1740,0.0,0.491,0.509,0.8074,0.0022274765651673,0.0432045273482799,0.9545679688453674,8/5/2024,Ranil,Thank you for your kind consideration for giving English teaching appointments.,2024,12.91,26.0,,Ranil (2024),0.9523404922802,7,7
1741,0.0,0.588,0.412,0.743,0.0015224065864458,0.0757108926773071,0.9227666854858398,8/5/2024,Ranil,His efforts to improve infrastructure have positively impacted the country’s development.,2024,12.91,26.0,,Ranil (2024),0.921244278899394,7,7
1742,0.0,0.49,0.51,0.8074,0.0058514433912932,0.7442057132720947,0.2499428391456604,8/5/2024,Ranil,May Gangarama Podi Hamuduruwo attain supreme Bliss of Nibbana,2024,12.91,26.0,,Ranil (2024),0.2440913957543671,7,7
1743,0.0,0.213,0.787,0.5719,0.0456487871706485,0.3556243479251861,0.5987268686294556,8/5/2024,Ranil,Excellent explanation,2024,12.91,26.0,,Ranil (2024),0.553078081458807,7,7
1744,0.0,1.0,0.0,0.0,0.0216029174625873,0.4984273314476013,0.4799697697162628,8/5/2024,Ranil,Repect Sir..,2024,12.91,26.0,,Ranil (2024),0.4583668522536754,7,7
1745,0.0,1.0,0.0,0.0,0.0589009337127208,0.8407537341117859,0.1003453209996223,8/5/2024,Ranil,Am helfe prsidant you we are matale,2024,12.91,26.0,,Ranil (2024),0.0414443872869014,7,7
1746,0.099,0.66,0.241,0.7856,0.3196774125099182,0.4569599330425262,0.2233626395463943,8/5/2024,Ranil,"Dear Mr Ranil., Please bring back the re-loadable plastic card for bus passengers and solve a huge current problem in today's passenger community.Had an issue with the conductor on the way to this funeral too.All the very best to you. I am also an Old Royalist.",2024,12.91,26.0,,Ranil (2024),-0.0963147729635238,7,7
